2013-03-17-19-29-48,207.623,2,3.639
2013-03-17-19-31-52,180.462,2.5,4.285
2013-03-17-20-24-44,118.368,2.1,4.324
2013-03-18-00-50-05,77.013,2,4.672
2013-03-18-01-17-47,181.601,2.3,4.078
2013-03-18-01-58-05,188.77,2.2,3.938
2013-03-18-08-10-21,180.46,2.1,3.885
2013-03-18-09-12-12,131.732,2,4.113
2013-03-18-11-51-53,159.17,2.2,4.116
2013-03-18-11-55-40,138.231,1.9,3.963
2013-03-18-12-06-52,183.931,2.1,3.865
2013-03-18-19-26-46,173.193,2.3,4.128
2013-03-18-19-28-36,173.735,2.5,4.324
2013-03-18-19-33-57,112.575,2,4.277
2013-03-18-20-17-31,130.637,2.1,4.221
2013-03-18-22-42-04,153.764,2.1,4.052
2013-03-18-23-00-45,114.433,2.4,4.659
2013-03-19-00-49-52,22.056,2.7,6.676
2013-03-19-06-00-02,186.289,2.5,4.252
2013-03-19-06-22-15,195.691,2.1,3.8
2013-03-19-14-44-30,464.628,4.5,5.299
2013-03-19-17-36-08,95.905,3.1,5.544
2013-03-19-17-53-30,144.995,1.9,3.913
2013-03-19-18-04-21,105.664,1.8,4.143
2013-03-19-23-03-43,178.75,2,3.795
2013-03-20-02-21-31,210.295,2,3.625
2013-03-20-05-19-21,115.713,2,4.248
2013-03-20-09-42-48,208.11,2.3,3.936
2013-03-20-13-20-47,242.928,2,3.475
2013-03-20-18-12-30,133.008,2.3,4.403
2013-03-20-19-19-57,193.153,2.5,4.214
2013-03-20-20-13-16,191.293,2.2,3.924
2013-03-20-21-01-42,190.158,2,3.73
2013-03-20-21-28-28,134.103,1.9,3.994
2013-03-20-22-00-36,133.218,1.9,4.001
2013-03-20-22-06-27,131.692,2.2,4.313
2013-03-21-01-12-18,220.379,2.4,3.976
2013-03-21-01-31-51,166.399,2.2,4.069
2013-03-21-06-35-34,268.211,3.1,4.472
2013-03-21-07-13-06,190.555,2.1,3.828
2013-03-21-12-02-59,184.497,2.3,4.062
2013-03-21-12-46-27,182.747,2.2,3.972
2013-03-21-13-47-46,125.627,2.3,4.462
2013-03-21-14-04-59,127.119,2.6,4.75
2013-03-21-15-49-25,111.73,2.1,4.384
2013-03-21-17-17-40,129.729,2.6,4.729
2013-03-22-07-21-18,114.866,2.3,4.556
2013-03-22-08-45-30,203.857,2.5,4.158
2013-03-22-10-01-31,167.867,2.4,4.26
2013-03-22-16-14-05,219.002,2.6,4.183
2013-03-22-18-53-16,116.385,2,4.242
2013-03-22-22-06-34,173.115,2.1,3.928
2013-03-22-22-31-37,189.052,2.6,4.336
2013-03-23-11-35-58,92.507,2.8,5.281
2013-03-23-11-58-17,190.215,2.1,3.83
2013-03-23-12-15-04,243.541,2.3,3.772
2013-03-23-12-24-16,186.97,2.2,3.948
2013-03-23-12-28-23,182.987,2.2,3.97
2013-03-23-13-05-21,171.796,2.2,4.036
2013-03-23-13-40-47,111.71,1.9,4.185
2013-03-23-13-55-37,114.942,1.9,4.155
2013-03-23-14-17-47,186.49,3,4.75
2013-03-23-14-39-16,110.906,1.9,4.192
2013-03-23-14-58-20,175.587,2,3.813
2013-03-23-15-43-42,180.013,2.3,4.087
2013-03-23-17-51-24,175.12,2.3,4.116
2013-03-23-17-56-02,177.718,2.6,4.401
2013-03-23-22-15-01,115.122,2.5,4.753
2013-03-23-23-56-56,169.903,2.4,4.248
2013-03-23-23-58-54,209.704,2,3.628
2013-03-24-00-37-31,130.1,2,4.126
2013-03-24-01-51-26,85.63,2.3,4.862
2013-03-24-02-10-22,85.648,2.1,4.661
2013-03-24-09-27-40,19.365,2.1,6.211
2013-03-24-10-34-49,142.487,2.1,4.131
2013-03-24-12-27-19,209.369,2.7,4.33
2013-03-24-13-14-21,114.904,2.7,4.955
2013-03-24-16-55-06,115.294,3,5.252
2013-03-24-17-01-10,181.545,2.5,4.278
2013-03-24-17-01-44,183.085,2.2,3.97
2013-03-24-17-09-57,115.857,2,4.247
2013-03-24-18-35-58,220.373,2.5,4.076
2013-03-24-19-39-08,120.122,2,4.209
2013-03-24-19-42-59,142.88,2.2,4.228
2013-03-24-19-45-33,133.447,2.3,4.399
2013-03-25-02-36-20,195.373,1.9,3.602
2013-03-25-03-30-34,180.746,1.9,3.683
2013-03-25-03-54-13,111.966,2.1,4.382
2013-03-25-13-32-36,176.658,2.3,4.107
2013-03-25-17-29-36,130.659,3.1,5.221
2013-03-26-00-39-28,132.734,2.1,4.205
2013-03-26-00-56-48,118.071,2.3,4.527
2013-03-26-01-11-53,163.07,2.5,4.39
2013-03-26-09-02-47,200.173,2.7,4.377
2013-03-26-11-03-03,144.078,2.6,4.619
2013-03-26-12-22-31,138.401,2.2,4.261
2013-03-26-15-41-28,83.307,2.1,4.69
2013-03-27-02-04-40,236.05,2.9,4.405
2013-03-27-03-31-38,146.746,2.5,4.5
2013-03-27-05-57-15,113.911,2.6,4.864
2013-03-27-21-55-30,127.773,2,4.145
2013-03-28-02-03-10,130.783,1.9,4.02
2013-03-28-04-51-15,82.018,2.1,4.707
2013-03-28-04-54-35,88.675,2,4.525
2013-03-28-06-33-52,265.735,2.3,3.681
2013-03-28-06-38-45,184.934,2.7,4.459
2013-03-28-16-35-41,147.673,2.2,4.194
2013-03-28-19-34-55,237.28,2.5,3.999
2013-03-29-02-22-44,131.189,1.8,3.917
2013-03-29-05-12-40,118.768,1.9,4.121
2013-03-29-13-36-37,87.66,2.5,5.037
2013-03-29-19-30-04,128.681,2.6,4.737
2013-03-29-21-03-33,115.58,2.6,4.849
2013-03-29-22-19-37,155.451,2,3.94
2013-03-29-22-23-50,155.348,2.2,4.141
2013-03-30-15-11-50,186.204,2.2,3.952
2013-03-30-23-39-30,171.279,1.9,3.739
2013-03-31-00-14-18,198.09,1.9,3.588
2013-03-31-05-29-30,130.783,2,4.12
2013-03-31-05-39-32,156.276,2.3,4.235
2013-03-31-06-14-25,130.553,2,4.122
2013-03-31-14-53-31,178.864,2.1,3.894
2013-03-31-19-40-49,173.08,2,3.828
2013-03-31-21-41-14,227.207,3,4.545
2013-03-31-22-38-59,160.844,2.3,4.205
2013-04-01-06-08-29,100.781,1.9,4.292
2013-04-01-11-59-49,139.883,2,4.05
2013-04-01-15-16-30,184.297,2,3.763
2013-04-01-16-51-01,138.255,2.3,4.362
2013-04-01-20-06-40,154.778,2.3,4.245
2013-04-02-10-54-53,240.589,2.1,3.585
2013-04-02-12-23-36,187.017,2.2,3.947
2013-04-02-13-35-26,186.982,2.3,4.048
2013-04-02-13-47-43,126.768,2.1,4.253
2013-04-02-15-05-13,239.278,2,3.491
2013-04-02-18-15-20,169.659,2,3.849
2013-04-02-20-08-03,183.233,2,3.769
2013-04-02-20-17-38,176.487,2,3.808
2013-04-02-20-30-21,176.622,2,3.807
2013-04-03-03-39-55,184.214,2.6,4.363
2013-04-03-03-58-36,185.893,2.5,4.254
2013-04-03-04-25-29,184.608,2.6,4.361
2013-04-03-04-40-01,182.155,2.8,4.575
2013-04-03-05-22-39,183.814,2.7,4.465
2013-04-03-05-29-12,183.795,2.6,4.366
2013-04-03-09-10-12,185.681,2.9,4.655
2013-04-03-10-05-28,164.67,2.5,4.38
2013-04-03-10-09-36,138.503,2.2,4.26
2013-04-03-10-54-39,184.407,2.5,4.262
2013-04-03-11-42-13,150.537,2.8,4.774
2013-04-03-12-24-28,186.225,2.2,3.952
2013-04-03-12-34-16,185.203,2.6,4.358
2013-04-03-12-53-37,173.037,2.1,3.928
2013-04-03-13-23-52,184.255,2.7,4.463
2013-04-03-15-45-12,156.96,2.5,4.43
2013-04-03-17-41-33,152.209,3,4.962
2013-04-03-18-06-44,187.306,2.4,4.146
2013-04-03-18-26-21,186.862,2.4,4.148
2013-04-03-18-32-10,184.342,2.6,4.363
2013-04-03-18-32-55,184.742,2.6,4.36
2013-04-03-18-34-20,184.533,2.5,4.261
2013-04-03-18-47-24,136.298,2.3,4.377
2013-04-03-18-56-43,162.578,2.5,4.393
2013-04-03-20-04-01,22.107,2.2,6.173
2013-04-03-23-27-39,149.637,2.1,4.08
2013-04-03-23-59-49,184.022,2.3,4.064
2013-04-04-00-01-23,184.292,2.4,4.163
2013-04-04-02-24-45,172.392,2.2,4.032
2013-04-04-03-39-21,184.011,2.2,3.964
2013-04-04-03-49-37,177.044,2.2,4.005
2013-04-04-04-04-04,134.47,2.2,4.291
2013-04-04-06-28-24,183.93,2.1,3.865
2013-04-04-06-32-30,183.861,2.2,3.965
2013-04-04-07-16-16,160.75,2.2,4.105
2013-04-04-15-25-51,104.174,2.3,4.657
2013-04-04-16-57-08,179.321,2.1,3.891
2013-04-04-23-02-56,184.478,2,3.762
2013-04-05-00-48-26,183.021,2,3.77
2013-04-05-03-20-34,206.513,2,3.644
2013-04-05-06-07-09,206.303,2.6,4.245
2013-04-05-06-09-03,183.808,2.8,4.566
2013-04-05-06-10-50,183.783,2.1,3.866
2013-04-05-06-38-29,183.898,2,3.765
2013-04-05-06-50-25,183.157,2.2,3.969
2013-04-05-07-37-15,137.527,1.9,3.968
2013-04-05-07-52-12,184.88,2,3.759
2013-04-05-08-17-58,147.609,2,3.994
2013-04-05-11-36-40,180.045,2.2,3.987
2013-04-05-12-19-36,238.671,2.1,3.593
2013-04-05-15-39-56,135.497,2.1,4.183
2013-04-05-15-44-50,155.366,2,3.941
2013-04-05-15-47-32,186.626,2.1,3.85
2013-04-05-15-56-32,83.181,2.1,4.692
2013-04-05-17-08-52,29.084,2.4,6.087
2013-04-05-22-31-33,222.943,2.3,3.864
2013-04-05-22-51-01,148.931,2.4,4.385
2013-04-06-00-33-57,20.806,1.8,5.836
2013-04-06-08-42-30,193.707,2.9,4.611
2013-04-06-10-32-13,140.355,2,4.047
2013-04-06-10-35-49,197.64,2.4,4.09
2013-04-06-10-52-17,146.588,2.5,4.501
2013-04-06-12-42-21,112.812,2,4.274
2013-04-06-12-57-13,142.606,2,4.03
2013-04-06-17-44-25,113.38,1.9,4.169
2013-04-06-18-28-26,114.312,1.7,3.961
2013-04-06-21-31-31,185.511,2,3.756
2013-04-06-22-49-41,130.172,2.3,4.425
2013-04-06-22-50-28,123.954,2.3,4.476
2013-04-06-22-59-02,123.859,2.1,4.277
2013-04-07-01-16-41,170.616,2.6,4.443
2013-04-07-04-28-35,241.294,2.4,3.882
2013-04-07-10-06-28,16.568,2.2,6.474
2013-04-07-12-15-43,191.906,2,3.721
2013-04-07-12-23-08,124.839,1.8,3.969
2013-04-07-12-30-52,118.575,2.4,4.622
2013-04-07-12-55-03,140.573,2,4.045
2013-04-07-13-58-39,125.128,1.9,4.066
2013-04-07-14-37-17,113.238,2.5,4.77
2013-04-07-21-39-12,105.453,2.3,4.645
2013-04-07-22-36-58,29.58,2.2,5.87
2013-04-08-02-03-42,149.908,2.1,4.078
2013-04-08-03-47-15,194.926,2.2,3.904
2013-04-08-05-09-41,150.422,2.2,4.174
2013-04-08-10-38-46,179.235,2.2,3.992
2013-04-08-15-25-29,165.245,2.8,4.676
2013-04-08-15-43-14,182.323,2.3,4.074
2013-04-08-20-21-05,110.478,2.6,4.896
2013-04-08-21-26-48,194.579,2.4,4.106
2013-04-08-21-28-22,117.981,2.4,4.628
2013-04-08-21-37-45,195.833,2.7,4.399
2013-04-09-01-05-14,124.59,1.9,4.071
2013-04-09-01-59-30,195.673,2.3,4
2013-04-09-03-12-31,210.998,2.6,4.222
2013-04-09-05-18-08,112.59,3.7,5.976
2013-04-09-05-18-19,195.141,2.1,3.803
2013-04-10-03-19-58,193.297,2,3.713
2013-04-10-09-25-46,189.978,2.6,4.331
2013-04-10-10-56-20,196.884,2.6,4.294
2013-04-10-12-09-21,238.433,2.1,3.594
2013-04-10-12-45-34,245.696,2.6,4.063
2013-04-10-13-57-16,136.522,2.7,4.776
2013-04-10-14-05-48,184.633,2,3.761
2013-04-10-15-13-49,195.723,2,3.7
2013-04-10-16-44-56,141.172,1.9,3.941
2013-04-10-19-50-06,183.025,2.1,3.87
2013-04-11-04-05-51,175.948,3.6,5.411
2013-04-11-04-55-56,194.409,3.1,4.807
2013-04-11-11-56-33,109.432,2.2,4.506
2013-04-11-12-19-51,122.192,2.5,4.691
2013-04-11-12-22-24,186.903,2.1,3.848
2013-04-11-23-17-32,128.841,2,4.136
2013-04-12-01-08-34,248.433,2,3.451
2013-04-12-04-14-47,142.452,2.2,4.231
2013-04-12-08-53-11,179.664,2.2,3.989
2013-04-12-09-04-52,172.962,2.8,4.629
2013-04-12-11-32-12,187.334,2.1,3.846
2013-04-12-11-57-00,115.04,1.9,4.154
2013-04-12-13-13-41,222.33,2.4,3.967
2013-04-12-17-42-53,118.356,2.2,4.424
2013-04-13-00-29-43,129.032,2.4,4.534
2013-04-13-00-48-00,118.119,2.3,4.526
2013-04-13-04-08-10,237.425,2.5,3.999
2013-04-13-11-42-20,116.484,1.9,4.141
2013-04-13-12-42-52,112.055,2.2,4.481
2013-04-13-13-31-09,180.437,2,3.785
2013-04-13-14-14-14,80.198,2,4.63
2013-04-13-16-21-55,114.438,2.3,4.559
2013-04-13-17-38-03,114.081,1.9,4.163
2013-04-13-18-37-09,77.326,2.2,4.868
2013-04-13-20-07-17,218.328,2.6,4.186
2013-04-13-21-23-46,225.732,2,3.551
2013-04-14-04-33-31,98.23,2.1,4.519
2013-04-14-11-45-33,114.64,2.1,4.358
2013-04-14-14-16-59,140.861,2.1,4.143
2013-04-14-15-06-42,109.59,2,4.305
2013-04-14-15-28-44,156.312,2.1,4.034
2013-04-14-17-24-51,120.432,1.8,4.006
2013-04-14-22-26-42,228.583,2.2,3.738
2013-04-15-00-00-06,173.827,2.3,4.124
2013-04-15-00-25-53,178.067,2.1,3.899
2013-04-15-09-10-30,123.633,2.2,4.379
2013-04-15-19-49-25,164.372,2.7,4.582
2013-04-15-21-33-31,174.515,2,3.82
2013-04-16-08-31-40,126.5,2.5,4.655
2013-04-16-10-20-47,124.02,2.4,4.576
2013-04-16-14-22-54,170.462,2.7,4.544
2013-04-16-18-01-28,204.873,2.5,4.152
2013-04-16-18-11-12,143.081,2.2,4.227
2013-04-16-18-35-50,204.573,2.3,3.954
2013-04-16-18-52-57,151.8,2.1,4.065
2013-04-16-21-30-58,120.828,2.5,4.703
2013-04-16-22-55-47,220.575,2.2,3.775
2013-04-17-00-42-24,129.38,2,4.132
2013-04-17-00-51-20,182.232,2.3,4.074
2013-04-17-04-17-43,130.902,2.6,4.719
2013-04-17-06-11-47,122.973,2.4,4.584
2013-04-17-07-16-14,171.747,2.2,4.036
2013-04-17-07-27-05,124.772,2.1,4.269
2013-04-17-09-56-35,136.899,2.2,4.273
2013-04-17-10-41-53,115.817,2.2,4.447
2013-04-17-12-41-42,144.294,2,4.018
2013-04-17-13-00-13,114.545,2.3,4.558
2013-04-17-15-50-17,137.766,2,4.066
2013-04-17-16-03-18,84.016,2.8,5.382
2013-04-17-17-36-54,125.716,2.5,4.661
2013-04-17-18-02-32,93.132,2.1,4.574
2013-04-17-18-33-50,189.944,2.3,4.031
2013-04-17-20-12-56,159.124,2.6,4.516
2013-04-17-21-03-35,118.111,2.2,4.427
2013-04-17-21-16-28,148.473,2.3,4.288
2013-04-17-21-19-23,151.377,2.1,4.068
2013-04-17-22-02-54,121.871,1.9,4.094
2013-04-17-23-04-53,180.845,2.4,4.182
2013-04-18-03-12-29,148.985,2.4,4.384
2013-04-18-04-48-39,152.88,2.1,4.058
2013-04-18-05-58-26,185.569,3,4.756
2013-04-18-06-25-18,178.247,2.1,3.898
2013-04-18-07-43-32,147.454,2.2,4.195
2013-04-18-10-00-42,93.56,2.8,5.269
2013-04-18-11-35-21,186.655,2.2,3.95
2013-04-18-17-50-50,124.894,2.2,4.368
2013-04-18-22-55-06,89.774,2,4.512
2013-04-18-23-43-10,93.725,1.9,4.368
2013-04-19-01-49-41,142.32,2.2,4.232
2013-04-19-04-41-13,165.178,1.9,3.777
2013-04-19-04-47-57,149.996,2,3.977
2013-04-19-06-39-15,95.869,2.4,4.844
2013-04-19-11-42-37,110.422,2.5,4.797
2013-04-19-12-05-48,189.644,2.1,3.833
2013-04-19-14-11-09,147.512,2.3,4.295
2013-04-19-15-35-05,116.492,2,4.241
2013-04-19-21-22-01,104.145,2.9,5.258
2013-04-20-03-17-50,218.748,2.6,4.184
2013-04-20-04-04-55,121.651,1.8,3.996
2013-04-20-07-47-14,64.766,2.8,5.653
2013-04-20-12-11-27,173.893,1.9,3.723
2013-04-20-14-43-41,134.425,2.6,4.692
2013-04-20-17-06-16,77.889,2.5,5.16
2013-04-21-01-20-10,179.16,2.8,4.592
2013-04-21-01-23-39,175.333,2.6,4.415
2013-04-21-01-52-14,128.717,2.1,4.237
2013-04-21-02-42-46,104.243,2.5,4.857
2013-04-21-04-45-37,241.035,4.1,5.583
2013-04-21-13-03-39,113.143,2.5,4.771
2013-04-21-19-35-42,163.453,2.1,3.988
2013-04-21-20-12-33,211.076,2,3.621
2013-04-21-20-20-37,259.1,2.3,3.708
2013-04-21-22-09-43,130.53,2.2,4.322
2013-04-22-00-49-29,258.319,2.2,3.611
2013-04-22-04-16-55,138.526,2,4.06
2013-04-22-05-52-24,192.41,2.1,3.818
2013-04-22-13-37-57,169.675,2.2,4.049
2013-04-22-16-08-26,164.846,2.2,4.079
2013-04-22-19-18-45,191.609,2.2,3.922
2013-04-23-03-23-37,156.327,1.9,3.834
2013-04-23-04-37-27,170.18,2.1,3.946
2013-04-23-14-15-18,185.574,2.3,4.056
2013-04-23-14-29-09,109.641,2.4,4.704
2013-04-23-17-51-20,214.628,2,3.604
2013-04-23-19-41-35,200.499,2.2,3.875
2013-04-23-21-00-21,153.327,2.7,4.655
2013-04-23-23-13-53,134.252,2,4.093
2013-04-24-09-28-36,208.146,2,3.636
2013-04-24-11-40-18,117.716,1.9,4.13
2013-04-24-11-42-16,121.742,2.1,4.295
2013-04-24-12-03-32,144.066,2,4.019
2013-04-24-15-46-21,114.71,2.2,4.457
2013-04-24-16-06-01,114.787,2.4,4.656
2013-04-24-17-38-32,115.132,2.3,4.553
2013-04-24-20-32-24,187.83,2.4,4.143
2013-04-24-20-51-30,208.269,2.3,3.935
2013-04-24-22-12-54,194.754,2.4,4.105
2013-04-24-22-13-54,191.315,2.1,3.824
2013-04-25-00-32-46,206.012,2.8,4.447
2013-04-25-00-37-41,200.882,2.2,3.873
2013-04-25-00-39-45,203.887,2.9,4.557
2013-04-25-03-26-44,150.604,2.8,4.773
2013-04-25-10-22-11,154.712,3,4.945
2013-04-25-10-47-23,138.641,2.3,4.359
2013-04-25-11-50-49,200.379,2.8,4.476
2013-04-25-12-11-45,113.277,2.6,4.87
2013-04-25-17-47-09,109.728,1.9,4.203
2013-04-25-17-49-13,145.998,2.6,4.606
2013-04-25-17-54-19,179.412,2.2,3.991
2013-04-25-21-20-14,198.689,2.4,4.084
2013-04-26-01-47-15,210.203,2,3.626
2013-04-26-05-12-42,126.719,2.4,4.553
2013-04-26-10-01-30,119.831,2.3,4.511
2013-04-26-11-14-30,197.804,2.2,3.889
2013-04-26-11-51-27,133.76,2.3,4.397
2013-04-26-11-54-49,188.521,2,3.739
2013-04-26-12-04-46,129.781,1.9,4.028
2013-04-26-12-37-22,120.053,2.3,4.51
2013-04-26-14-22-51,125.416,2.2,4.364
2013-04-26-18-34-57,176.961,2.3,4.105
2013-04-26-21-23-50,179.791,2.7,4.489
2013-04-27-02-53-07,10.581,1.9,6.641
2013-04-27-03-23-52,181.726,2.2,3.977
2013-04-27-06-04-56,166.202,3.2,5.07
2013-04-27-07-13-15,188.117,2,3.741
2013-04-27-09-48-26,116.212,1.9,4.143
2013-04-27-10-26-46,113.462,2,4.268
2013-04-27-10-58-38,188.807,2.1,3.838
2013-04-27-11-15-07,182.947,2,3.77
2013-04-27-11-33-08,186.619,2.1,3.85
2013-04-27-12-11-16,138.288,2,4.062
2013-04-27-13-04-59,120.81,1.8,4.003
2013-04-27-15-33-43,188.543,2.5,4.239
2013-04-27-17-08-09,125.981,2.8,4.959
2013-04-27-17-44-31,119.92,2.3,4.511
2013-04-27-18-03-27,100.215,2,4.398
2013-04-27-23-30-30,17.552,1.8,6.014
2013-04-28-08-09-41,128.07,3,5.142
2013-04-28-09-55-44,140.652,2.1,4.144
2013-04-28-11-45-41,112.341,2.1,4.379
2013-04-28-12-47-53,113.538,2.4,4.668
2013-04-28-14-00-57,193.678,2,3.711
2013-04-28-14-07-36,143.131,2.3,4.326
2013-04-28-15-55-49,216.361,2.4,3.996
2013-04-28-15-58-50,157.977,2,3.923
2013-04-28-17-04-26,107.08,1.7,4.029
2013-04-28-17-42-50,122.425,1.9,4.089
2013-04-28-18-25-58,226.599,3.1,4.647
2013-04-28-18-29-06,227.696,2,3.542
2013-04-28-18-55-54,169.661,3.2,5.049
2013-04-28-19-03-26,190.247,2.5,4.23
2013-04-28-19-30-53,160.626,4.2,6.106
2013-04-28-19-31-58,565.72,4.7,5.294
2013-04-28-19-53-56,161.083,2.4,4.303
2013-04-28-20-14-44,161.635,1.9,3.8
2013-04-28-21-56-23,200.929,2.3,3.973
2013-04-29-02-22-47,152.746,2.5,4.458
2013-04-29-04-29-24,243.151,2,3.474
2013-04-29-04-34-13,147.056,2.4,4.398
2013-04-29-07-12-17,158.067,2.2,4.123
2013-04-29-09-58-47,116.969,2.3,4.537
2013-04-29-10-44-00,181.426,1.8,3.579
2013-04-29-12-02-01,182.863,1.9,3.671
2013-04-29-12-34-36,144.233,2.1,4.118
2013-04-29-16-20-07,121.109,2.2,4.4
2013-04-29-17-55-09,115.682,1.9,4.148
2013-04-29-21-01-44,185.727,2.2,3.955
2013-04-30-00-22-15,199.9,2.7,4.378
2013-04-30-00-27-00,128.117,1.8,3.942
2013-04-30-01-25-11,158.907,2.1,4.017
2013-04-30-01-46-57,132.305,1.8,3.908
2013-04-30-03-19-45,131.876,1.8,3.912
2013-04-30-06-04-07,112.684,1.8,4.076
2013-04-30-11-01-36,158.291,1.9,3.821
2013-04-30-12-19-23,212.376,3.3,4.915
2013-04-30-17-37-39,116.71,2,4.239
2013-04-30-20-46-11,234.119,2.1,3.613
2013-04-30-20-49-00,217.083,2.1,3.692
2013-05-01-02-11-23,188.902,1.9,3.637
2013-05-01-03-13-56,137.791,2,4.066
2013-05-01-05-22-09,190.149,2.3,4.03
2013-05-01-07-20-35,188.536,2.5,4.239
2013-05-01-10-58-14,110.867,2.6,4.892
2013-05-01-11-52-43,183.882,2,3.765
2013-05-01-13-56-09,132.209,2,4.109
2013-05-01-14-43-52,130.787,2.6,4.72
2013-05-02-01-19-03,170.699,2.8,4.643
2013-05-02-19-58-23,130.654,2.8,4.921
2013-05-02-20-47-50,709.898,2.7,3.057
2013-05-03-09-17-02,169.35,2.2,4.051
2013-05-03-09-23-39,172.094,2,3.834
2013-05-03-09-41-18,205.651,2.3,3.948
2013-05-03-09-46-13,139.431,1.9,3.954
2013-05-03-09-52-37,137.836,2.1,4.166
2013-05-03-11-01-48,145.602,1.8,3.808
2013-05-03-12-38-01,175.828,2,3.812
2013-05-03-12-51-52,168.541,2.1,3.956
2013-05-03-12-59-54,182.613,2.1,3.872
2013-05-03-16-28-02,189.205,2.4,4.135
2013-05-03-18-48-01,185.926,2,3.754
2013-05-03-20-22-46,171.219,1.9,3.739
2013-05-03-20-31-33,161.375,2.1,4.001
2013-05-04-00-00-32,161.831,3.1,4.998
2013-05-04-00-52-46,162.67,1.9,3.793
2013-05-04-01-14-40,162.941,2.2,4.091
2013-05-04-01-29-25,161.944,2.6,4.498
2013-05-04-02-32-55,147.05,2.6,4.598
2013-05-04-02-57-11,218.277,2.2,3.786
2013-05-04-03-40-36,161.994,2.1,3.997
2013-05-04-03-53-04,163.116,2.6,4.49
2013-05-04-04-32-27,156.265,2.2,4.135
2013-05-04-06-25-57,162.34,2.1,3.995
2013-05-04-06-56-05,152.548,2.5,4.46
2013-05-04-06-58-22,161.059,2.5,4.403
2013-05-04-07-11-45,705.246,2.1,2.464
2013-05-04-09-10-23,160.414,2.5,4.407
2013-05-04-09-25-32,94.75,1.9,4.356
2013-05-04-10-02-20,162.913,3,4.891
2013-05-04-12-10-23,161.747,3.4,5.299
2013-05-04-12-13-41,120.277,2.1,4.308
2013-05-04-12-37-10,115.514,2.3,4.55
2013-05-04-13-06-22,200.212,2.7,4.376
2013-05-04-13-39-36,161.528,2.2,4.1
2013-05-04-13-53-19,161.953,2.4,4.297
2013-05-04-17-40-12,164.531,2.1,3.981
2013-05-04-18-19-20,197.952,2.1,3.788
2013-05-04-18-29-09,164.006,3,4.884
2013-05-04-19-20-34,163.21,1.9,3.789
2013-05-04-19-34-19,166.024,1.9,3.772
2013-05-04-20-40-37,162.843,2.1,3.992
2013-05-05-00-39-46,162.641,2.2,4.093
2013-05-05-01-24-34,185.763,2.1,3.855
2013-05-05-06-10-25,131.066,2.5,4.618
2013-05-05-07-11-14,200.457,3.1,4.775
2013-05-05-07-46-36,140.018,2.8,4.849
2013-05-05-09-24-21,117.933,2.1,4.328
2013-05-05-16-01-38,152.568,2.6,4.56
2013-05-05-22-42-12,183.855,2.6,4.365
2013-05-05-22-47-58,179.846,2.1,3.888
2013-05-05-23-32-31,164.957,2.2,4.078
2013-05-06-08-02-24,231.42,2.3,3.825
2013-05-06-08-03-33,223.478,2.1,3.662
2013-05-06-09-49-17,172.619,1.9,3.731
2013-05-06-11-02-52,231.004,2.3,3.827
2013-05-06-12-42-59,113.072,2.2,4.472
2013-05-07-01-27-22,161.37,2.1,4.001
2013-05-07-02-43-30,122.007,2.3,4.493
2013-05-07-04-17-20,154.612,2.2,4.146
2013-05-07-11-18-17,115.604,2.1,4.349
2013-05-07-12-21-21,109.15,2.2,4.509
2013-05-07-12-42-53,141.891,2.1,4.135
2013-05-07-12-49-20,141.664,2,4.037
2013-05-07-14-00-23,122.55,2.7,4.888
2013-05-07-14-42-34,191.038,2.1,3.825
2013-05-07-14-44-13,129.949,2.2,4.327
2013-05-07-15-29-44,140.319,2.2,4.247
2013-05-07-17-18-49,173.089,2.5,4.328
2013-05-07-21-13-52,13.918,2.3,6.755
2013-05-07-21-27-46,130.438,2.1,4.223
2013-05-07-22-59-29,123.346,2.2,4.381
2013-05-07-23-47-37,257.273,2.1,3.515
2013-05-08-05-48-42,169.114,2.1,3.952
2013-05-08-09-01-21,180.095,1.9,3.687
2013-05-08-10-47-02,162.904,2.7,4.591
2013-05-08-12-04-09,11.055,2.2,6.895
2013-05-08-13-39-05,194.884,2.7,4.405
2013-05-08-14-08-09,161.808,2,3.898
2013-05-08-20-07-48,164.807,2.8,4.679
2013-05-08-21-43-56,13.446,2.1,6.591
2013-05-08-21-54-36,14.881,1.8,6.186
2013-05-08-22-43-27,131.428,2.1,4.215
2013-05-08-23-40-32,12.361,1.9,6.479
2013-05-09-00-11-14,20.843,1.8,5.834
2013-05-09-00-51-00,8.342,1.8,6.789
2013-05-09-00-53-58,11.106,1.6,6.291
2013-05-09-04-35-44,130.086,2.9,5.026
2013-05-09-07-58-08,163.415,2.2,4.088
2013-05-09-10-09-33,197.668,2,3.69
2013-05-09-11-01-56,189.91,2.1,3.831
2013-05-09-12-31-29,239.334,2,3.49
2013-05-09-13-44-11,194.935,2.1,3.804
2013-05-09-15-35-08,142.016,2.2,4.234
2013-05-09-16-59-03,143.323,2.8,4.825
2013-05-09-20-31-42,23.829,3.2,7.095
2013-05-09-20-52-43,24.581,2.3,6.163
2013-05-09-22-46-18,184.402,2.2,3.962
2013-05-09-23-28-01,243.36,2.3,3.773
2013-05-10-01-27-52,132.169,2,4.109
2013-05-10-04-29-22,110.932,2.4,4.692
2013-05-10-04-42-10,109.49,1.7,4.006
2013-05-10-05-04-48,111.683,2.5,4.785
2013-05-10-07-43-44,109.023,1.7,4.01
